id,ts,temperatura,humedadRelativa,iluminancia
dosel-sombra-01,2026-09-25T01:29:23.299Z,24.77,80.6,0
dosel-sombra-01,2026-09-25T01:30:08.292Z,24.3,80.4,0
dosel-sombra-01,2026-09-25T01:54:08.72Z,24.54,82.1,0
dosel-sombra-01,2026-09-25T02:06:53.731Z,23.96,81.9,0
dosel-sombra-01,2026-09-25T02:09:53.738Z,24.31,82.2,0
dosel-sombra-01,2026-09-25T02:10:38.731Z,24.26,83.9,0
dosel-sombra-01,2026-09-25T02:11:23.732Z,23.98,83.4,0
dosel-sombra-01,2026-09-25T02:12:08.723Z,23.92,83.6,0
dosel-sombra-01,2026-09-25T02:12:53.749Z,23.87,82.5,0
dosel-sombra-01,2026-09-25T02:13:38.739Z,23.85,83.2,0
dosel-sombra-01,2026-09-25T02:39:54.192Z,23.86,85.8,0
dosel-sombra-01,2026-09-25T02:40:39.183Z,23.15,85.5,0
dosel-sombra-01,2026-09-25T02:41:24.193Z,23.9,86.1,0
dosel-sombra-01,2026-09-25T02:42:09.187Z,23.88,85.8,0
dosel-sombra-01,2026-09-25T02:42:54.197Z,23.89,84.8,0
dosel-sombra-01,2026-09-25T02:43:39.19Z,23.7,84.8,0
